Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,CellVoltages_31,MCP3913_HighVoltVS_RawData,MCP3913_HighVoltVS_Voltage,MCP3913_HighVoltVS_Current,MCP3913_LowVoltVS_RawData,MCP3913_LowVoltVS_Voltage,MCP3913_LowVoltVS_Current,MCP3913_MC0IS_RawData,MCP3913_MC0IS_Voltage,MCP3913_MC0IS_Current,MCP3913_MC1IS_RawData,MCP3913_MC1IS_Voltage,MCP3913_MC1IS_Current,MCP3913_BattIS_RawData,MCP3913_BattIS_Voltage,MCP3913_BattIS_Current,MCP3913_ArrayIS_RawData,MCP3913_ArrayIS_Voltage,MCP3913_ArrayIS_Current,MCP3913_Initialized,Battery_ChargeEnabled,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit
Yes,0.00,103.05,23.89,24.91,14.93,3.34,1.86,23.53,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.88,26.14,24.75,14.90,3.29,1.86,30.17,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.28,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3311,3.3345,3.3361,3.3327,3.3318,3.3251,3.3251,3.3310,3.3312,3.3478,3.2723,3.2831,3.3302,3.3275,3.3278,3.3197,3.2304,3.3298,3.3240,3.3388,3.3337,3.2720,3.3360,3.3376,3.3376,3.3363,3.3360,3.3344,3.3318,3.3216,103.25,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1823.00,30.10,1935.00,27.53,1921.00,27.84,1761.00,31.55,1740.00,32.04,1799.00,30.66,1907.00,28.16,1930.00,27.64,1950.00,27.19,1938.00,27.46,1949.00,27.21,1843.00,29.63,1828.00,29.98,1859.00,29.26,1924.00,27.78,1903.00,28.25,1850.00,29.47,1912.00,28.05,1948.00,27.23,1826.00,30.03,1857.00,29.31,1858.00,29.29,1828.00,29.98,4091.00,-83.54,1927.00,27.71,1891.00,28.53,1779.00,31.12,1738.00,32.09,1797.00,30.70,1778.00,31.15,1899.00,28.35,1938.00,27.46,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.03,23.88,24.91,14.93,3.34,1.86,23.54,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.88,26.15,24.75,14.90,3.29,1.86,30.19,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.27,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2671,3.3311,3.3345,3.3362,3.3328,3.3317,3.3251,3.3250,3.3309,3.3312,3.3476,3.2722,3.2831,3.3302,3.3275,3.3279,3.3197,3.2305,3.3299,3.3241,3.3388,3.3337,3.2720,3.3360,3.3376,3.3377,3.3362,3.3359,3.3344,3.3316,3.3216,103.25,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1821.00,30.14,1937.00,27.48,1919.00,27.89,1760.00,31.57,1740.00,32.04,1798.00,30.68,1902.00,28.28,1933.00,27.57,1952.00,27.14,1935.00,27.53,1948.00,27.23,1844.00,29.61,1829.00,29.96,1858.00,29.29,1924.00,27.78,1902.00,28.28,1851.00,29.45,1911.00,28.07,1947.00,27.26,1827.00,30.00,1859.00,29.26,1858.00,29.29,1827.00,30.00,4089.00,-79.06,1923.00,27.80,1893.00,28.48,1780.00,31.10,1741.00,32.02,1799.00,30.66,1779.00,31.12,1899.00,28.35,1937.00,27.48,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.05,23.89,24.91,14.93,3.34,1.86,23.58,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.87,26.15,24.75,14.91,3.29,1.86,30.19,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.27,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3312,3.3345,3.3361,3.3326,3.3317,3.3250,3.3250,3.3309,3.3310,3.3475,3.2722,3.2830,3.3301,3.3275,3.3278,3.3196,3.2304,3.3299,3.3240,3.3387,3.3337,3.2721,3.3360,3.3374,3.3376,3.3362,3.3358,3.3344,3.3316,3.3215,103.25,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1823.00,30.10,1934.00,27.55,1923.00,27.80,1758.00,31.62,1741.00,32.02,1799.00,30.66,1904.00,28.23,1934.00,27.55,1951.00,27.16,1936.00,27.50,1948.00,27.23,1846.00,29.56,1829.00,29.96,1858.00,29.29,1925.00,27.75,1901.00,28.30,1849.00,29.49,1913.00,28.03,1948.00,27.23,1827.00,30.00,1858.00,29.29,1857.00,29.31,1825.00,30.05,4090.00,-81.09,1924.00,27.78,1892.00,28.51,1780.00,31.10,1740.00,32.04,1799.00,30.66,1778.00,31.15,1901.00,28.30,1936.00,27.50,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.04,23.88,24.91,14.93,3.34,1.86,23.57,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.88,26.14,24.75,14.91,3.29,1.86,30.20,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.28,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3311,3.3345,3.3361,3.3326,3.3317,3.3251,3.3250,3.3309,3.3309,3.3477,3.2721,3.2829,3.3302,3.3275,3.3278,3.3197,3.2304,3.3297,3.3240,3.3387,3.3336,3.2720,3.3359,3.3375,3.3376,3.3362,3.3360,3.3344,3.3317,3.3215,103.26,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1822.00,30.12,1935.00,27.53,1922.00,27.82,1758.00,31.62,1740.00,32.04,1800.00,30.63,1906.00,28.19,1932.00,27.60,1951.00,27.16,1935.00,27.53,1949.00,27.21,1845.00,29.59,1828.00,29.98,1860.00,29.24,1922.00,27.82,1903.00,28.25,1848.00,29.52,1914.00,28.00,1950.00,27.19,1828.00,29.98,1858.00,29.29,1857.00,29.31,1828.00,29.98,4091.00,-83.54,1927.00,27.71,1895.00,28.44,1783.00,31.03,1738.00,32.09,1796.00,30.73,1779.00,31.12,1902.00,28.28,1936.00,27.50,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.05,23.88,24.91,14.93,3.34,1.86,23.59,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.89,26.15,24.75,14.91,3.29,1.86,30.21,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.29,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2671,3.3310,3.3343,3.3360,3.3326,3.3317,3.3252,3.3250,3.3308,3.3310,3.3476,3.2722,3.2829,3.3302,3.3273,3.3278,3.3195,3.2304,3.3297,3.3239,3.3387,3.3337,3.2720,3.3360,3.3374,3.3375,3.3362,3.3359,3.3345,3.3316,3.3215,103.26,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1823.00,30.10,1936.00,27.50,1922.00,27.82,1760.00,31.57,1742.00,32.00,1800.00,30.63,1904.00,28.23,1930.00,27.64,1950.00,27.19,1936.00,27.50,1949.00,27.21,1844.00,29.61,1828.00,29.98,1858.00,29.29,1924.00,27.78,1903.00,28.25,1850.00,29.47,1915.00,27.98,1948.00,27.23,1824.00,30.07,1859.00,29.26,1859.00,29.26,1831.00,29.91,4091.00,-83.54,1924.00,27.78,1892.00,28.51,1779.00,31.12,1737.00,32.12,1798.00,30.68,1780.00,31.10,1901.00,28.30,1938.00,27.46,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.04,23.89,24.91,14.93,3.34,1.86,23.62,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.88,26.15,24.75,14.91,3.29,1.86,30.23,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.27,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3311,3.3345,3.3361,3.3326,3.3317,3.3252,3.3250,3.3309,3.3311,3.3476,3.2723,3.2831,3.3301,3.3273,3.3277,3.3194,3.2305,3.3299,3.3241,3.3387,3.3336,3.2721,3.3362,3.3375,3.3375,3.3362,3.3358,3.3345,3.3317,3.3215,103.27,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1824.00,30.07,1936.00,27.50,1922.00,27.82,1759.00,31.59,1742.00,32.00,1800.00,30.63,1904.00,28.23,1933.00,27.57,1951.00,27.16,1937.00,27.48,1949.00,27.21,1847.00,29.54,1828.00,29.98,1857.00,29.31,1924.00,27.78,1899.00,28.35,1849.00,29.49,1914.00,28.00,1951.00,27.16,1827.00,30.00,1861.00,29.22,1859.00,29.26,1829.00,29.96,4093.00,-90.84,1923.00,27.80,1891.00,28.53,1781.00,31.08,1741.00,32.02,1799.00,30.66,1778.00,31.15,1899.00,28.35,1935.00,27.53,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.04,23.89,24.91,14.93,3.34,1.86,23.63,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.87,26.15,24.75,14.90,3.29,1.86,30.26,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.28,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3310,3.3345,3.3361,3.3327,3.3318,3.3250,3.3250,3.3309,3.3312,3.3476,3.2722,3.2831,3.3302,3.3274,3.3278,3.3195,3.2305,3.3299,3.3240,3.3388,3.3336,3.2721,3.3361,3.3376,3.3376,3.3363,3.3359,3.3344,3.3316,3.3215,103.25,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1824.00,30.07,1936.00,27.50,1922.00,27.82,1759.00,31.59,1740.00,32.04,1799.00,30.66,1902.00,28.28,1934.00,27.55,1950.00,27.19,1938.00,27.46,1950.00,27.19,1846.00,29.56,1828.00,29.98,1857.00,29.31,1923.00,27.80,1903.00,28.25,1847.00,29.54,1915.00,27.98,1951.00,27.16,1825.00,30.05,1857.00,29.31,1856.00,29.33,1827.00,30.00,4091.00,-83.54,1926.00,27.73,1893.00,28.48,1781.00,31.08,1739.00,32.07,1798.00,30.68,1779.00,31.12,1899.00,28.35,1938.00,27.46,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.05,23.89,24.91,14.93,3.34,1.86,23.66,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.87,26.15,24.75,14.90,3.29,1.86,30.26,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.27,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2672,3.3312,3.3344,3.3361,3.3327,3.3317,3.3251,3.3250,3.3309,3.3310,3.3475,3.2722,3.2831,3.3301,3.3274,3.3278,3.3196,3.2303,3.3298,3.3240,3.3387,3.3336,3.2720,3.3359,3.3375,3.3375,3.3361,3.3359,3.3344,3.3316,3.3215,103.27,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1825.00,30.05,1938.00,27.46,1921.00,27.84,1760.00,31.57,1743.00,31.97,1800.00,30.63,1904.00,28.23,1933.00,27.57,1950.00,27.19,1936.00,27.50,1950.00,27.19,1845.00,29.59,1827.00,30.00,1859.00,29.26,1925.00,27.75,1901.00,28.30,1846.00,29.56,1915.00,27.98,1949.00,27.21,1826.00,30.03,1858.00,29.29,1858.00,29.29,1827.00,30.00,4090.00,-81.09,1923.00,27.80,1891.00,28.53,1780.00,31.10,1738.00,32.09,1799.00,30.66,1777.00,31.17,1901.00,28.30,1938.00,27.46,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.05,23.89,24.91,14.93,3.34,1.86,23.67,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.89,26.15,24.75,14.91,3.29,1.86,30.26,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.28,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2671,3.3310,3.3343,3.3359,3.3326,3.3317,3.3251,3.3250,3.3310,3.3310,3.3475,3.2722,3.2829,3.3301,3.3272,3.3277,3.3195,3.2303,3.3297,3.3239,3.3386,3.3335,3.2720,3.3359,3.3374,3.3375,3.3361,3.3358,3.3344,3.3316,3.3214,103.25,0.00,0.00,13.10,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1823.00,30.10,1934.00,27.55,1922.00,27.82,1758.00,31.62,1741.00,32.02,1800.00,30.63,1903.00,28.25,1932.00,27.60,1952.00,27.14,1935.00,27.53,1948.00,27.23,1844.00,29.61,1828.00,29.98,1860.00,29.24,1925.00,27.75,1902.00,28.28,1848.00,29.52,1914.00,28.00,1948.00,27.23,1826.00,30.03,1861.00,29.22,1859.00,29.26,1827.00,30.00,4092.00,-86.62,1927.00,27.71,1892.00,28.51,1782.00,31.05,1739.00,32.07,1800.00,30.63,1776.00,31.19,1899.00,28.35,1934.00,27.55,0.00,3.23,3.35,0.00,0.00,
Yes,0.00,103.04,23.89,24.91,14.93,3.34,1.86,23.70,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.88,26.15,24.75,14.91,3.29,1.86,30.28,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.28,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2671,3.3311,3.3344,3.3360,3.3326,3.3317,3.3251,3.3249,3.3309,3.3310,3.3475,3.2721,3.2830,3.3301,3.3274,3.3278,3.3196,3.2305,3.3298,3.3240,3.3387,3.3336,3.2720,3.3360,3.3374,3.3375,3.3362,3.3360,3.3344,3.3316,3.3215,103.27,0.00,0.00,13.10,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yes,0,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1823.00,30.10,1936.00,27.50,1921.00,27.84,1759.00,31.59,1741.00,32.02,1800.00,30.63,1906.00,28.19,1934.00,27.55,1952.00,27.14,1938.00,27.46,1947.00,27.26,1846.00,29.56,1829.00,29.96,1857.00,29.31,1924.00,27.78,1900.00,28.32,1850.00,29.47,1917.00,27.94,1952.00,27.14,1826.00,30.03,1859.00,29.26,1858.00,29.29,1826.00,30.03,4092.00,-86.62,1927.00,27.71,1891.00,28.53,1786.00,30.96,1739.00,32.07,1798.00,30.68,1777.00,31.17,1902.00,28.28,1939.00,27.44,0.00,3.23,3.35,0.00,0.00,
